uf23,CE,m2305266,Ibaretama,
uf23,CE,m2305308,Ibiapina,
uf23,CE,m2305332,Ibicuitinga,
uf23,CE,m2305357,Icapuí,
uf23,CE,m2305407,Icó,
uf23,CE,m2305506,Iguatu,
uf23,CE,m2305605,Independência,
uf23,CE,m2305654,Ipaporanga,
uf23,CE,m2305704,Ipaumirim,
uf23,CE,m2305803,Ipu,
uf23,CE,m2305902,Ipueiras,
uf23,CE,m2306009,Iracema,
uf23,CE,m2306108,Irauçuba,
uf23,CE,m2306207,Itaiçaba,
uf23,CE,m2306256,Itaitinga,
uf23,CE,m2306306,Itapajé,
uf23,CE,m2306405,Itapipoca,
uf23,CE,m2306504,Itapiúna,
uf23,CE,m2306553,Itarema,
uf23,CE,m2306603,Itatira,
uf23,CE,m2306702,Jaguaretama,
uf23,CE,m2306801,Jaguaribara,
uf23,CE,m2306900,Jaguaribe,
uf23,CE,m2307007,Jaguaruana,
uf23,CE,m2307106,Jardim,
uf23,CE,m2307205,Jati,
uf23,CE,m2307254,Jijoca de Jericoacoara,
uf23,CE,m2307304,Juazeiro do Norte,
uf23,CE,m2307403,Jucás,
uf23,CE,m2307502,Lavras da Mangabeira,
uf23,CE,m2307601,Limoeiro do Norte,
uf23,CE,m2307635,Madalena,
uf23,CE,m2307650,Maracanaú,
uf23,CE,m2307700,Maranguape,
uf23,CE,m2307809,Marco,
uf23,CE,m2307908,Martinópole,
uf23,CE,m2308005,Massapê,
uf23,CE,m2308104,Mauriti,
uf23,CE,m2308203,Meruoca,
uf23,CE,m2308302,Milagres,
uf23,CE,m2308351,Milhã,
uf23,CE,m2308377,Miraíma,
uf23,CE,m2308401,Missão Velha,
uf23,CE,m2308500,Mombaça,
uf23,CE,m2308609,Monsenhor Tabosa,
uf23,CE,m2308708,Morada Nova,
uf23,CE,m2308807,Moraújo,
uf23,CE,m2308906,Morrinhos,
uf23,CE,m2309003,Mucambo,
uf23,CE,m2309102,Mulungu,
uf23,CE,m2309201,Nova Olinda,
uf23,CE,m2309300,Nova Russas,
uf23,CE,m2309409,Novo Oriente,
uf23,CE,m2309458,Ocara,
uf23,CE,m2309508,Orós,
uf23,CE,m2309607,Pacajus,
uf23,CE,m2309706,Pacatuba,
uf23,CE,m2309805,Pacoti,
uf23,CE,m2309904,Pacujá,
uf23,CE,m2310001,Palhano,
uf23,CE,m2310100,Palmácia,
uf23,CE,m2310209,Paracuru,
uf23,CE,m2310258,Paraipaba,
uf23,CE,m2310308,Parambu,
uf23,CE,m2310407,Paramoti,
uf23,CE,m2310506,Pedra Branca,
uf23,CE,m2310605,Penaforte,
uf23,CE,m2310704,Pentecoste,
uf23,CE,m2310803,Pereiro,
uf23,CE,m2310852,Pindoretama,
uf23,CE,m2310902,Piquet Carneiro,
uf23,CE,m2310951,Pires Ferreira,
uf23,CE,m2311009,Poranga,
uf23,CE,m2311108,Porteiras,
uf23,CE,m2311207,Potengi,
uf23,CE,m2311231,Potiretama,
uf23,CE,m2311264,Quiterianópolis,
uf23,CE,m2311306,Quixadá,
uf23,CE,m2311355,Quixelô,
uf23,CE,m2311405,Quixeramobim,
uf23,CE,m2311504,Quixeré,
uf23,CE,m2311603,Redenção,
uf23,CE,m2311702,Reriutaba,
uf23,CE,m2311801,Russas,
uf23,CE,m2311900,Saboeiro,
uf23,CE,m2311959,Salitre,
uf23,CE,m2312205,Santa Quitéria,
uf23,CE,m2312007,Santana do Acaraú,
uf23,CE,m2312106,Santana do Cariri,
uf23,CE,m2312304,São Benedito,
uf23,CE,m2312403,São Gonçalo do Amarante,
uf23,CE,m2312502,São João do Jaguaribe,
uf23,CE,m2312601,São Luís do Curu,
uf23,CE,m2312700,Senador Pompeu,
uf23,CE,m2312809,Senador Sá,
uf23,CE,m2312908,Sobral,
uf23,CE,m2313005,Solonópole,
uf23,CE,m2313104,Tabuleiro do Norte,
uf23,CE,m2313203,Tamboril,
uf23,CE,m2313252,Tarrafas,
uf23,CE,m2313302,Tauá,
uf23,CE,m2313351,Tejuçuoca,
uf23,CE,m2313401,Tianguá,
uf23,CE,m2313500,Trairi,
uf23,CE,m2313559,Tururu,
uf23,CE,m2313609,Ubajara,
uf23,CE,m2313708,Umari,
uf23,CE,m2313757,Umirim,
uf23,CE,m2313807,Uruburetama,
uf23,CE,m2313906,Uruoca,
uf23,CE,m2313955,Varjota,
uf23,CE,m2314003,Várzea Alegre,
uf23,CE,m2314102,Viçosa do Ceará,
uf53,DF,m5300108,Brasília,
uf32,ES,m3200102,Afonso Cláudio,
uf32,ES,m3200169,Água Doce do Norte,
uf32,ES,m3200136,Águia Branca,
uf32,ES,m3200201,Alegre,
uf32,ES,m3200300,Alfredo Chaves,
uf32,ES,m3200359,Alto Rio Novo,
uf32,ES,m3200409,Anchieta,
uf32,ES,m3200508,Apiacá,
uf32,ES,m3200607,Aracruz,
uf32,ES,m3200706,Atilio Vivacqua,
uf32,ES,m3200805,Baixo Guandu,
uf32,ES,m3200904,Barra de São Francisco,
uf32,ES,m3201001,Boa Esperança,
uf32,ES,m3201100,Bom Jesus do Norte,
uf32,ES,m3201159,Brejetuba,
uf32,ES,m3201209,Cachoeiro de Itapemirim,
uf32,ES,m3201308,Cariacica,
uf32,ES,m3201407,Castelo,
uf32,ES,m3201506,Colatina,
uf32,ES,m3201605,Conceição da Barra,
uf32,ES,m3201704,Conceição do Castelo,
uf32,ES,m3201803,Divino de São Lourenço,
uf32,ES,m3201902,Domingos Martins,
uf32,ES,m3202009,Dores do Rio Preto,
uf32,ES,m3202108,Ecoporanga,
uf32,ES,m3202207,Fundão,
uf32,ES,m3202256,Governador Lindenberg,
uf32,ES,m3202306,Guaçuí,
uf32,ES,m3202405,Guarapari,
uf32,ES,m3202454,Ibatiba,
uf32,ES,m3202504,Ibiraçu,
uf32,ES,m3202553,Ibitirama,
uf32,ES,m3202603,Iconha,
uf32,ES,m3202652,Irupi,
uf32,ES,m3202702,Itaguaçu,
uf32,ES,m3202801,Itapemirim,
uf32,ES,m3202900,Itarana,
uf32,ES,m3203007,Iúna,
uf32,ES,m3203056,Jaguaré,
uf32,ES,m3203106,Jerônimo Monteiro,
uf32,ES,m3203130,João Neiva,
uf32,ES,m3203163,Laranja da Terra,
uf32,ES,m3203205,Linhares,
uf32,ES,m3203304,Mantenópolis,
uf32,ES,m3203320,Marataízes,
uf32,ES,m3203346,Marechal Floriano,
uf32,ES,m3203353,Marilândia,
uf32,ES,m3203403,Mimoso do Sul,
uf32,ES,m3203502,Montanha,
uf32,ES,m3203601,Mucurici,
uf32,ES,m3203700,Muniz Freire,
uf32,ES,m3203809,Muqui,
uf32,ES,m3203908,Nova Venécia,
uf32,ES,m3204005,Pancas,
uf32,ES,m3204054,Pedro Canário,
uf32,ES,m3204104,Pinheiros,
uf32,ES,m3204203,Piúma,
uf32,ES,m3204252,Ponto Belo,
uf32,ES,m3204302,Presidente Kennedy,
uf32,ES,m3204351,Rio Bananal,
uf32,ES,m3204401,Rio Novo do Sul,
uf32,ES,m3204500,Santa Leopoldina,
uf32,ES,m3204559,Santa Maria de Jetibá,
uf32,ES,m3204609,Santa Teresa,
uf32,ES,m3204658,São Domingos do Norte,
uf32,ES,m3204708,São Gabriel da Palha,
uf32,ES,m3204807,São José do Calçado,
uf32,ES,m3204906,São Mateus,
uf32,ES,m3204955,São Roque do Canaã,
uf32,ES,m3205002,Serra,
uf32,ES,m3205010,Sooretama,
uf32,ES,m3205036,Vargem Alta,
uf32,ES,m3205069,Venda Nova do Imigrante,
uf32,ES,m3205101,Viana,
uf32,ES,m3205150,Vila Pavão,
uf32,ES,m3205176,Vila Valério,
uf32,ES,m3205200,Vila Velha,
uf32,ES,m3205309,Vitória,
uf52,GO,m5200050,Abadia de Goiás,
uf52,GO,m5200100,Abadiânia,
uf52,GO,m5200134,Acreúna,
uf52,GO,m5200159,Adelândia,
uf52,GO,m5200175,Água Fria de Goiás,
uf52,GO,m5200209,Água Limpa,
uf52,GO,m5200258,Águas Lindas de Goiás,
uf52,GO,m5200308,Alexânia,
uf52,GO,m5200506,Aloândia,
uf52,GO,m5200555,Alto Horizonte,
uf52,GO,m5200605,Alto Paraíso de Goiás,
uf52,GO,m5200803,Alvorada do Norte,
uf52,GO,m5200829,Amaralina,
uf52,GO,m5200852,Americano do Brasil,
uf52,GO,m5200902,Amorinópolis,
uf52,GO,m5201108,Anápolis,
uf52,GO,m5201207,Anhanguera,
uf52,GO,m5201306,Anicuns,
uf52,GO,m5201405,Aparecida de Goiânia,
uf52,GO,m5201454,Aparecida do Rio Doce,
uf52,GO,m5201504,Aporé,
uf52,GO,m5201603,Araçu,
uf52,GO,m5201702,Aragarças,
uf52,GO,m5201801,Aragoiânia,
uf52,GO,m5202155,Araguapaz,
uf52,GO,m5202353,Arenópolis,
uf52,GO,m5202502,Aruanã,
uf52,GO,m5202601,Aurilândia,
uf52,GO,m5202809,Avelinópolis,
uf52,GO,m5203104,Baliza,
uf52,GO,m5203203,Barro Alto,
uf52,GO,m5203302,Bela Vista de Goiás,
uf52,GO,m5203401,Bom Jardim de Goiás,
uf52,GO,m5203500,Bom Jesus de Goiás,
uf52,GO,m5203559,Bonfinópolis,
uf52,GO,m5203575,Bonópolis,
uf52,GO,m5203609,Brazabrantes,
uf52,GO,m5203807,Britânia,
uf52,GO,m5203906,Buriti Alegre,
uf52,GO,m5203939,Buriti de Goiás,
uf52,GO,m5203962,Buritinópolis,
uf52,GO,m5204003,Cabeceiras,
uf52,GO,m5204102,Cachoeira Alta,
uf52,GO,m5204201,Cachoeira de Goiás,
uf52,GO,m5204250,Cachoeira Dourada,
uf52,GO,m5204300,Caçu,
uf52,GO,m5204409,Caiapônia,
uf52,GO,m5204508,Caldas Novas,
uf52,GO,m5204557,Caldazinha,
uf52,GO,m5204607,Campestre de Goiás,
uf52,GO,m5204656,Campinaçu,
uf52,GO,m5204706,Campinorte,
uf52,GO,m5204805,Campo Alegre de Goiás,
uf52,GO,m5204854,Campo Limpo de Goiás,
uf52,GO,m5204904,Campos Belos,
uf52,GO,m5204953,Campos Verdes,
uf52,GO,m5205000,Carmo do Rio Verde,
uf52,GO,m5205059,Castelândia,
uf52,GO,m5205109,Catalão,
uf52,GO,m5205208,Caturaí,
uf52,GO,m5205307,Cavalcante,
uf52,GO,m5205406,Ceres,
uf52,GO,m5205455,Cezarina,
uf52,GO,m5205471,Chapadão do Céu,
uf52,GO,m5205497,Cidade Ocidental,
uf52,GO,m5205513,Cocalzinho de Goiás,
uf52,GO,m5205521,Colinas do Sul,
uf52,GO,m5205703,Córrego do Ouro,
uf52,GO,m5205802,Corumbá de Goiás,
uf52,GO,m5205901,Corumbaíba,
uf52,GO,m5206206,Cristalina,
uf52,GO,m5206305,Cristianópolis,
uf52,GO,m5206404,Crixás,
uf52,GO,m5206503,Cromínia,
uf52,GO,m5206602,Cumari,
uf52,GO,m5206701,Damianópolis,
uf52,GO,m5206800,Damolândia,
uf52,GO,m5206909,Davinópolis,
uf52,GO,m5207105,Diorama,
uf52,GO,m5208301,Divinópolis de Goiás,
uf52,GO,m5207253,Doverlândia,
uf52,GO,m5207352,Edealina,
uf52,GO,m5207402,Edéia,
uf52,GO,m5207501,Estrela do Norte,
uf52,GO,m5207535,Faina,
uf52,GO,m5207600,Fazenda Nova,
uf52,GO,m5207808,Firminópolis,
uf52,GO,m5207907,Flores de Goiás,
uf52,GO,m5208004,Formosa,
uf52,GO,m5208103,Formoso,
uf52,GO,m5208152,Gameleira de Goiás,
uf52,GO,m5208400,Goianápolis,
uf52,GO,m5208509,Goiandira,
uf52,GO,m5208608,Goianésia,
uf52,GO,m5208707,Goiânia,
uf52,GO,m5208806,Goianira,
uf52,GO,m5208905,Goiás,
uf52,GO,m5209101,Goiatuba,
uf52,GO,m5209150,Gouvelândia,
uf52,GO,m5209200,Guapó,
uf52,GO,m5209291,Guaraíta,
uf52,GO,m5209408,Guarani de Goiás,
uf52,GO,m5209457,Guarinos,
uf52,GO,m5209606,Heitoraí,
uf52,GO,m5209705,Hidrolândia,
uf52,GO,m5209804,Hidrolina,
uf52,GO,m5209903,Iaciara,
uf52,GO,m5209937,Inaciolândia,
uf52,GO,m5209952,Indiara,
uf52,GO,m5210000,Inhumas,
uf52,GO,m5210109,Ipameri,
uf52,GO,m5210158,Ipiranga de Goiás,
uf52,GO,m5210208,Iporá,
uf52,GO,m5210307,Israelândia,
uf52,GO,m5210406,Itaberaí,
uf52,GO,m5210562,Itaguari,
uf52,GO,m5210604,Itaguaru,
uf52,GO,m5210802,Itajá,
uf52,GO,m5210901,Itapaci,
uf52,GO,m5211008,Itapirapuã,
uf52,GO,m5211206,Itapuranga,
uf52,GO,m5211305,Itarumã,
uf52,GO,m5211404,Itauçu,
uf52,GO,m5211503,Itumbiara,
uf52,GO,m5211602,Ivolândia,
uf52,GO,m5211701,Jandaia,
uf52,GO,m5211800,Jaraguá,
uf52,GO,m5211909,Jataí,
uf52,GO,m5212006,Jaupaci,
uf52,GO,m5212055,Jesúpolis,
uf52,GO,m5212105,Joviânia,
uf52,GO,m5212204,Jussara,
uf52,GO,m5212253,Lagoa Santa,
uf52,GO,m5212303,Leopoldo de Bulhões,
uf52,GO,m5212501,Luziânia,
uf52,GO,m5212600,Mairipotaba,
uf52,GO,m5212709,Mambaí,
uf52,GO,m5212808,Mara Rosa,
uf52,GO,m5212907,Marzagão,
uf52,GO,m5212956,Matrinchã,
uf52,GO,m5213004,Maurilândia,
uf52,GO,m5213053,Mimoso de Goiás,
uf52,GO,m5213087,Minaçu,
uf52,GO,m5213103,Mineiros,
uf52,GO,m5213400,Moiporá,
uf52,GO,m5213509,Monte Alegre de Goiás,
uf52,GO,m5213707,Montes Claros de Goiás,
uf52,GO,m5213756,Montividiu,
uf52,GO,m5213772,Montividiu do Norte,
uf52,GO,m5213806,Morrinhos,
uf52,GO,m5213855,Morro Agudo de Goiás,
uf52,GO,m5213905,Mossâmedes,
uf52,GO,m5214002,Mozarlândia,
uf52,GO,m5214051,Mundo Novo,
uf52,GO,m5214101,Mutunópolis,
uf52,GO,m5214408,Nazário,
uf52,GO,m5214507,Nerópolis,
uf52,GO,m5214606,Niquelândia,
uf52,GO,m5214705,Nova América,
uf52,GO,m5214804,Nova Aurora,
uf52,GO,m5214838,Nova Crixás,
uf52,GO,m5214861,Nova Glória,
uf52,GO,m5214879,Nova Iguaçu de Goiás,
uf52,GO,m5214903,Nova Roma,
uf52,GO,m5215009,Nova Veneza,
uf52,GO,m5215207,Novo Brasil,
uf52,GO,m5215231,Novo Gama,
uf52,GO,m5215256,Novo Planalto,
uf52,GO,m5215306,Orizona,
uf52,GO,m5215405,Ouro Verde de Goiás,
uf52,GO,m5215504,Ouvidor,
uf52,GO,m5215603,Padre Bernardo,
uf52,GO,m5215652,Palestina de Goiás,
uf52,GO,m5215702,Palmeiras de Goiás,
uf52,GO,m5215801,Palmelo,
uf52,GO,m5215900,Palminópolis,
uf52,GO,m5216007,Panamá,
uf52,GO,m5216304,Paranaiguara,
uf52,GO,m5216403,Paraúna,
uf52,GO,m5216452,Perolândia,
uf52,GO,m5216809,Petrolina de Goiás,
uf52,GO,m5216908,Pilar de Goiás,
uf52,GO,m5217104,Piracanjuba,
uf52,GO,m5217203,Piranhas,
uf52,GO,m5217302,Pirenópolis,
uf52,GO,m5217401,Pires do Rio,
uf52,GO,m5217609,Planaltina,
uf52,GO,m5217708,Pontalina,
uf52,GO,m5218003,Porangatu,
uf52,GO,m5218052,Porteirão,
uf52,GO,m5218102,Portelândia,
uf52,GO,m5218300,Posse,
uf52,GO,m5218391,Professor Jamil,
uf52,GO,m5218508,Quirinópolis,
uf52,GO,m5218607,Rialma,
uf52,GO,m5218706,Rianápolis,
uf52,GO,m5218789,Rio Quente,
uf52,GO,m5218805,Rio Verde,
uf52,GO,m5218904,Rubiataba,
uf52,GO,m5219001,Sanclerlândia,
uf52,GO,m5219100,Santa Bárbara de Goiás,
uf52,GO,m5219209,Santa Cruz de Goiás,
uf52,GO,m5219258,Santa Fé de Goiás,
uf52,GO,m5219308,Santa Helena de Goiás,
uf52,GO,m5219357,Santa Isabel,
uf52,GO,m5219407,Santa Rita do Araguaia,
uf52,GO,m5219456,Santa Rita do Novo Destino,
uf52,GO,m5219506,Santa Rosa de Goiás,
uf52,GO,m5219605,Santa Tereza de Goiás,
uf52,GO,m5219704,Santa Terezinha de Goiás,
uf52,GO,m5219712,Santo Antônio da Barra,
uf52,GO,m5219738,Santo Antônio de Goiás,
uf52,GO,m5219753,Santo Antônio do Descoberto,
uf52,GO,m5219803,São Domingos,
uf52,GO,m5219902,São Francisco de Goiás,
uf52,GO,m5220058,São João da Paraúna,
uf52,GO,m5220009,São João d`Aliança,
uf52,GO,m5220108,São Luís de Montes Belos,
uf52,GO,m5220157,São Luíz do Norte,
uf52,GO,m5220207,São Miguel do Araguaia,
uf52,GO,m5220264,São Miguel do Passa Quatro,
uf52,GO,m5220280,São Patrício,
uf52,GO,m5220405,São Simão,
uf52,GO,m5220454,Senador Canedo,
uf52,GO,m5220504,Serranópolis,
uf52,GO,m5220603,Silvânia,
uf52,GO,m5220686,Simolândia,
uf52,GO,m5220702,Sítio d`Abadia,
uf52,GO,m5221007,Taquaral de Goiás,
uf52,GO,m5221080,Teresina de Goiás,
uf52,GO,m5221197,Terezópolis de Goiás,
uf52,GO,m5221304,Três Ranchos,
uf52,GO,m5221403,Trindade,
uf52,GO,m5221452,Trombas,
uf52,GO,m5221502,Turvânia,
uf52,GO,m5221551,Turvelândia,
uf52,GO,m5221577,Uirapuru,
uf52,GO,m5221601,Uruaçu,
uf52,GO,m5221700,Uruana,
uf52,GO,m5221809,Urutaí,
uf52,GO,m5221858,Valparaíso de Goiás,
uf52,GO,m5221908,Varjão,
uf52,GO,m5222005,Vianópolis,
uf52,GO,m5222054,Vicentinópolis,
uf52,GO,m5222203,Vila Boa,
uf52,GO,m5222302,Vila Propício,
uf21,MA,m2100055,Açailândia,
uf21,MA,m2100105,Afonso Cunha,
uf21,MA,m2100154,Água Doce do Maranhão,
uf21,MA,m2100204,Alcântara,
uf21,MA,m2100303,Aldeias Altas,
uf21,MA,m2100402,Altamira do Maranhão,
uf21,MA,m2100436,Alto Alegre do Maranhão,
uf21,MA,m2100477,Alto Alegre do Pindaré,
uf21,MA,m2100501,Alto Parnaíba,
uf21,MA,m2100550,Amapá do Maranhão,
uf21,MA,m2100600,Amarante do Maranhão,
uf21,MA,m2100709,Anajatuba,
uf21,MA,m2100808,Anapurus,
uf21,MA,m2100832,Apicum-Açu,
uf21,MA,m2100873,Araguanã,
uf21,MA,m2100907,Araioses,
uf21,MA,m2100956,Arame,
uf21,MA,m2101004,Arari,
uf21,MA,m2101103,Axixá,
uf21,MA,m2101202,Bacabal,
uf21,MA,m2101251,Bacabeira,
uf21,MA,m2101301,Bacuri,
uf21,MA,m2101350,Bacurituba,
uf21,MA,m2101400,Balsas,
uf21,MA,m2101509,Barão de Grajaú,
uf21,MA,m2101608,Barra do Corda,
uf21,MA,m2101707,Barreirinhas,
uf21,MA,m2101772,Bela Vista do Maranhão,
uf21,MA,m2101731,Belágua,
uf21,MA,m2101806,Benedito Leite,
uf21,MA,m2101905,Bequimão,
uf21,MA,m2101939,Bernardo do Mearim,
uf21,MA,m2101970,Boa Vista do Gurupi,
uf21,MA,m2102002,Bom Jardim,
uf21,MA,m2102036,Bom Jesus das Selvas,
uf21,MA,m2102077,Bom Lugar,
uf21,MA,m2102101,Brejo,
uf21,MA,m2102150,Brejo de Areia,
uf21,MA,m2102200,Buriti,
uf21,MA,m2102309,Buriti Bravo,
uf21,MA,m2102325,Buriticupu,
uf21,MA,m2102358,Buritirana,
uf21,MA,m2102374,Cachoeira Grande,
uf21,MA,m2102408,Cajapió,
uf21,MA,m2102507,Cajari,
uf21,MA,m2102556,Campestre do Maranhão,
uf21,MA,m2102606,Cândido Mendes,
uf21,MA,m2102705,Cantanhede,
uf21,MA,m2102754,Capinzal do Norte,
uf21,MA,m2102804,Carolina,
uf21,MA,m2102903,Carutapera,
uf21,MA,m2103000,Caxias,
uf21,MA,m2103109,Cedral,
uf21,MA,m2103125,Central do Maranhão,
uf21,MA,m2103158,Centro do Guilherme,
uf21,MA,m2103174,Centro Novo do Maranhão,
uf21,MA,m2103208,Chapadinha,
uf21,MA,m2103257,Cidelândia,
uf21,MA,m2103307,Codó,
uf21,MA,m2103406,Coelho Neto,
uf21,MA,m2103505,Colinas,
uf21,MA,m2103554,Conceição do Lago-Açu,
uf21,MA,m2103604,Coroatá,
uf21,MA,m2103703,Cururupu,
uf21,MA,m2103752,Davinópolis,
uf21,MA,m2103802,Dom Pedro,
uf21,MA,m2103901,Duque Bacelar,
uf21,MA,m2104008,Esperantinópolis,
uf21,MA,m2104057,Estreito,
uf21,MA,m2104073,Feira Nova do Maranhão,
uf21,MA,m2104081,Fernando Falcão,
uf21,MA,m2104099,Formosa da Serra Negra,
uf21,MA,m2104107,Fortaleza dos Nogueiras,
uf21,MA,m2104206,Fortuna,
uf21,MA,m2104305,Godofredo Viana,
uf21,MA,m2104404,Gonçalves Dias,
uf21,MA,m2104503,Governador Archer,
uf21,MA,m2104552,Governador Edison Lobão,
uf21,MA,m2104602,Governador Eugênio Barros,
uf21,MA,m2104628,Governador Luiz Rocha,
uf21,MA,m2104651,Governador Newton Bello,
uf21,MA,m2104677,Governador Nunes Freire,
uf21,MA,m2104701,Graça Aranha,
uf21,MA,m2104800,Grajaú,
uf21,MA,m2104909,Guimarães,
uf21,MA,m2105005,Humberto de Campos,
uf21,MA,m2105104,Icatu,
uf21,MA,m2105153,Igarapé do Meio,
uf21,MA,m2105203,Igarapé Grande,
uf21,MA,m2105302,Imperatriz,
uf21,MA,m2105351,Itaipava do Grajaú,
uf21,MA,m2105401,Itapecuru Mirim,
uf21,MA,m2105427,Itinga do Maranhão,
uf21,MA,m2105450,Jatobá,
uf21,MA,m2105476,Jenipapo dos Vieiras,
uf21,MA,m2105500,João Lisboa,
uf21,MA,m2105609,Joselândia,
uf21,MA,m2105658,Junco do Maranhão,
uf21,MA,m2105708,Lago da Pedra,
uf21,MA,m2105807,Lago do Junco,
uf21,MA,m2105948,Lago dos Rodrigues,
uf21,MA,m2105906,Lago Verde,
uf21,MA,m2105922,Lagoa do Mato,
uf21,MA,m2105963,Lagoa Grande do Maranhão,
uf21,MA,m2105989,Lajeado Novo,
uf21,MA,m2106003,Lima Campos,
uf21,MA,m2106102,Loreto,
uf21,MA,m2106201,Luís Domingues,
uf21,MA,m2106300,Magalhães de Almeida,
uf21,MA,m2106326,Maracaçumé,
uf21,MA,m2106359,Marajá do Sena,
uf21,MA,m2106375,Maranhãozinho,
uf21,MA,m2106409,Mata Roma,
uf21,MA,m2106508,Matinha,
uf21,MA,m2106607,Matões,
uf21,MA,m2106631,Matões do Norte,
uf21,MA,m2106672,Milagres do Maranhão,
uf21,MA,m2106706,Mirador,
uf21,MA,m2106755,Miranda do Norte,
uf21,MA,m2106805,Mirinzal,
uf21,MA,m2106904,Monção,
uf21,MA,m2107001,Montes Altos,
uf21,MA,m2107100,Morros,
uf21,MA,m2107209,Nina Rodrigues,
uf21,MA,m2107258,Nova Colinas,
uf21,MA,m2107308,Nova Iorque,
uf21,MA,m2107357,Nova Olinda do Maranhão,
uf21,MA,m2107407,Olho d`Água das Cunhãs,
uf21,MA,m2107456,Olinda Nova do Maranhão,
uf21,MA,m2107506,Paço do Lumiar,
uf21,MA,m2107605,Palmeirândia,
uf21,MA,m2107704,Paraibano,
uf21,MA,m2107803,Parnarama,
uf21,MA,m2107902,Passagem Franca,
uf21,MA,m2108009,Pastos Bons,
uf21,MA,m2108058,Paulino Neves,
uf21,MA,m2108108,Paulo Ramos,
uf21,MA,m2108207,Pedreiras,
uf21,MA,m2108256,Pedro do Rosário,
uf21,MA,m2108306,Penalva,
uf21,MA,m2108405,Peri Mirim,
uf21,MA,m2108454,Peritoró,
uf21,MA,m2108504,Pindaré-Mirim,
uf21,MA,m2108603,Pinheiro,
uf21,MA,m2108702,Pio XII,
uf21,MA,m2108801,Pirapemas,
uf21,MA,m2108900,Poção de Pedras,
uf21,MA,m2109007,Porto Franco,
uf21,MA,m2109056,Porto Rico do Maranhão,
uf21,MA,m2109106,Presidente Dutra,
uf21,MA,m2109205,Presidente Juscelino,
uf21,MA,m2109239,Presidente Médici,
uf21,MA,m2109270,Presidente Sarney,
uf21,MA,m2109304,Presidente Vargas,
uf21,MA,m2109403,Primeira Cruz,
uf21,MA,m2109452,Raposa,
uf21,MA,m2109502,Riachão,
uf21,MA,m2109551,Ribamar Fiquene,
uf21,MA,m2109601,Rosário,
uf21,MA,m2109700,Sambaíba,
uf21,MA,m2109759,Santa Filomena do Maranhão,
uf21,MA,m2109809,Santa Helena,
uf21,MA,m2109908,Santa Inês,
uf21,MA,m2110005,Santa Luzia,
uf21,MA,m2110039,Santa Luzia do Paruá,
uf21,MA,m2110104,Santa Quitéria do Maranhão,
uf21,MA,m2110203,Santa Rita,
uf21,MA,m2110237,Santana do Maranhão,
uf21,MA,m2110278,Santo Amaro do Maranhão,
uf21,MA,m2110302,Santo Antônio dos Lopes,
uf21,MA,m2110401,São Benedito do Rio Preto,
uf21,MA,m2110500,São Bento,
uf21,MA,m2110609,São Bernardo,
uf21,MA,m2110658,São Domingos do Azeitão,
uf21,MA,m2110708,São Domingos do Maranhão,
uf21,MA,m2110807,São Félix de Balsas,
uf21,MA,m2110856,São Francisco do Brejão,
uf21,MA,m2110906,São Francisco do Maranhão,
uf21,MA,m2111003,São João Batista,
uf21,MA,m2111029,São João do Carú,
uf21,MA,m2111052,São João do Paraíso,
uf21,MA,m2111078,São João do Soter,
uf21,MA,m2111102,São João dos Patos,
uf21,MA,m2111201,São José de Ribamar,
uf21,MA,m2111250,São José dos Basílios,
uf21,MA,m2111300,São Luís,
uf21,MA,m2111409,São Luís Gonzaga do Maranhão,
uf21,MA,m2111508,São Mateus do Maranhão,
uf21,MA,m2111532,São Pedro da Água Branca,
uf21,MA,m2111573,São Pedro dos Crentes,
uf21,MA,m2111607,São Raimundo das Mangabeiras,
uf21,MA,m2111631,São Raimundo do Doca Bezerra,
uf21,MA,m2111672,São Roberto,
uf21,MA,m2111706,São Vicente Ferrer,
uf21,MA,m2111722,Satubinha,
uf21,MA,m2111748,Senador Alexandre Costa,
uf21,MA,m2111763,Senador La Rocque,
uf21,MA,m2111789,Serrano do Maranhão,
uf21,MA,m2111805,Sítio Novo,
uf21,MA,m2111904,Sucupira do Norte,
uf21,MA,m2111953,Sucupira do Riachão,
uf21,MA,m2112001,Tasso Fragoso,
uf21,MA,m2112100,Timbiras,
uf21,MA,m2112209,Timon,
uf21,MA,m2112233,Trizidela do Vale,
uf21,MA,m2112274,Tufilândia,
uf21,MA,m2112308,Tuntum,
uf21,MA,m2112407,Turiaçu,
uf21,MA,m2112456,Turilândia,
uf21,MA,m2112506,Tutóia,
uf21,MA,m2112605,Urbano Santos,
uf21,MA,m2112704,Vargem Grande,
uf21,MA,m2112803,Viana,
uf21,MA,m2112852,Vila Nova dos Martírios,
uf21,MA,m2112902,Vitória do Mearim,
uf21,MA,m2113009,Vitorino Freire,
uf21,MA,m2114007,Zé Doca,
uf31,MG,m3100104,Abadia dos Dourados,
uf31,MG,m3100203,Abaeté,
uf31,MG,m3100302,Abre Campo,
uf31,MG,m3100401,Acaiaca,
uf31,MG,m3100500,Açucena,
uf31,MG,m3100609,Água Boa,
uf31,MG,m3100708,Água Comprida,
uf31,MG,m3100807,Aguanil,
uf31,MG,m3100906,Águas Formosas,
uf31,MG,m3101003,Águas Vermelhas,
uf31,MG,m3101102,Aimorés,
uf31,MG,m3101201,Aiuruoca,
uf31,MG,m3101300,Alagoa,
